"jobTitle","skill","countVal"
"Data Scientist - Financial Markets","SQL",2
"Data Scientist - Financial Markets","Stata",0
"Data Scientist - Financial Markets","Tableau",0
"Data Scientist - Financial Markets ","C",5
"Data Scientist - Financial Markets ","Clojure",0
"Data Scientist - Financial Markets ","D3",0
"Data Scientist - Financial Markets ","F.",0
"Data Scientist - Financial Markets ","Fortran",0
"Data Scientist - Financial Markets ","Golang",0
"Data Scientist - Financial Markets ","Hadoop",0
"Data Scientist - Financial Markets ","Haskell",0
"Data Scientist - Financial Markets ","Java",0
"Data Scientist - Financial Markets ","Javascript",0
"Data Scientist - Financial Markets ","Julia",0
"Data Scientist - Financial Markets ","Knime",0
"Data Scientist - Financial Markets ","Lisp",0
"Data Scientist - Financial Markets ","Matlab",0
"Data Scientist - Financial Markets ","Minitab",0
"Data Scientist - Financial Markets ","Python",5
"Data Scientist - Financial Markets ","R",0
"Data Scientist - Financial Markets ","Ruby",0
"Data Scientist - Financial Markets ","SAS",0
"Data Scientist - Financial Markets ","Scala",0
"Data Scientist - Financial Markets ","Spark",0
"Data Scientist - Financial Markets ","SPSS",0
"Data Scientist - Financial Markets ","SQL",5
"Data Scientist - Financial Markets ","Stata",0
"Data Scientist - Financial Markets ","Tableau",0
"Data Scientist - Financial Services","C",0
"Data Scientist - Financial Services","Clojure",0
"Data Scientist - Financial Services","D3",0
"Data Scientist - Financial Services","F.",0
"Data Scientist - Financial Services","Fortran",0
"Data Scientist - Financial Services","Golang",0
"Data Scientist - Financial Services","Hadoop",0
"Data Scientist - Financial Services","Haskell",0
"Data Scientist - Financial Services","Java",0
"Data Scientist - Financial Services","Javascript",0
"Data Scientist - Financial Services","Julia",0
"Data Scientist - Financial Services","Knime",0
"Data Scientist - Financial Services","Lisp",0
"Data Scientist - Financial Services","Matlab",0
"Data Scientist - Financial Services","Minitab",0
"Data Scientist - Financial Services","Python",1
"Data Scientist - Financial Services","R",0
"Data Scientist - Financial Services","Ruby",0
"Data Scientist - Financial Services","SAS",0
"Data Scientist - Financial Services","Scala",0
"Data Scientist - Financial Services","Spark",0
"Data Scientist - Financial Services","SPSS",0
"Data Scientist - Financial Services","SQL",1
"Data Scientist - Financial Services","Stata",0
"Data Scientist - Financial Services","Tableau",0
"Data Scientist - Fixed term contract","C",0
"Data Scientist - Fixed term contract","Clojure",0
"Data Scientist - Fixed term contract","D3",1
"Data Scientist - Fixed term contract","F.",0
"Data Scientist - Fixed term contract","Fortran",0
"Data Scientist - Fixed term contract","Golang",0
"Data Scientist - Fixed term contract","Hadoop",0
"Data Scientist - Fixed term contract","Haskell",0
"Data Scientist - Fixed term contract","Java",0
"Data Scientist - Fixed term contract","Javascript",0
"Data Scientist - Fixed term contract","Julia",0
"Data Scientist - Fixed term contract","Knime",0
"Data Scientist - Fixed term contract","Lisp",0
"Data Scientist - Fixed term contract","Matlab",0
"Data Scientist - Fixed term contract","Minitab",0
"Data Scientist - Fixed term contract","Python",1
"Data Scientist - Fixed term contract","R",0
"Data Scientist - Fixed term contract","Ruby",0
"Data Scientist - Fixed term contract","SAS",0
"Data Scientist - Fixed term contract","Scala",0
"Data Scientist - Fixed term contract","Spark",0
"Data Scientist - Fixed term contract","SPSS",0
"Data Scientist - Fixed term contract","SQL",1
"Data Scientist - Fixed term contract","Stata",0
"Data Scientist - Fixed term contract","Tableau",1
"Data Scientist - FMCG","C",0
"Data Scientist - FMCG","Clojure",0
"Data Scientist - FMCG","D3",0
"Data Scientist - FMCG","F.",0
"Data Scientist - FMCG","Fortran",0
"Data Scientist - FMCG","Golang",0
"Data Scientist - FMCG","Hadoop",0
"Data Scientist - FMCG","Haskell",0
"Data Scientist - FMCG","Java",0
"Data Scientist - FMCG","Javascript",0
"Data Scientist - FMCG","Julia",0
"Data Scientist - FMCG","Knime",0
"Data Scientist - FMCG","Lisp",0
"Data Scientist - FMCG","Matlab",0
"Data Scientist - FMCG","Minitab",0
"Data Scientist - FMCG","Python",0
"Data Scientist - FMCG","R",0
"Data Scientist - FMCG","Ruby",0
"Data Scientist - FMCG","SAS",0
"Data Scientist - FMCG","Scala",0
"Data Scientist - FMCG","Spark",0
"Data Scientist - FMCG","SPSS",0
"Data Scientist - FMCG","SQL",1
"Data Scientist - FMCG","Stata",0
"Data Scientist - FMCG","Tableau",0
"Data Scientist - Forecasting","C",0
"Data Scientist - Forecasting","Clojure",0
"Data Scientist - Forecasting","D3",0
"Data Scientist - Forecasting","F.",0
"Data Scientist - Forecasting","Fortran",0
"Data Scientist - Forecasting","Golang",0
"Data Scientist - Forecasting","Hadoop",1
"Data Scientist - Forecasting","Haskell",0
"Data Scientist - Forecasting","Java",0
"Data Scientist - Forecasting","Javascript",0
"Data Scientist - Forecasting","Julia",0
"Data Scientist - Forecasting","Knime",0
"Data Scientist - Forecasting","Lisp",0
"Data Scientist - Forecasting","Matlab",1
"Data Scientist - Forecasting","Minitab",0
"Data Scientist - Forecasting","Python",1
"Data Scientist - Forecasting","R",1
"Data Scientist - Forecasting","Ruby",0
"Data Scientist - Forecasting","SAS",1
"Data Scientist - Forecasting","Scala",0
"Data Scientist - Forecasting","Spark",0
"Data Scientist - Forecasting","SPSS",0
"Data Scientist - Forecasting","SQL",1
"Data Scientist - Forecasting","Stata",0
"Data Scientist - Forecasting","Tableau",0
"Data Scientist - Fraud Analytics","C",0
"Data Scientist - Fraud Analytics","Clojure",0
"Data Scientist - Fraud Analytics","D3",0
"Data Scientist - Fraud Analytics","F.",0
"Data Scientist - Fraud Analytics","Fortran",0
"Data Scientist - Fraud Analytics","Golang",0
"Data Scientist - Fraud Analytics","Hadoop",0
"Data Scientist - Fraud Analytics","Haskell",0
"Data Scientist - Fraud Analytics","Java",0
"Data Scientist - Fraud Analytics","Javascript",0
"Data Scientist - Fraud Analytics","Julia",0
"Data Scientist - Fraud Analytics","Knime",0
"Data Scientist - Fraud Analytics","Lisp",0
"Data Scientist - Fraud Analytics","Matlab",1
"Data Scientist - Fraud Analytics","Minitab",0
"Data Scientist - Fraud Analytics","Python",1
"Data Scientist - Fraud Analytics","R",0
"Data Scientist - Fraud Analytics","Ruby",0
"Data Scientist - Fraud Analytics","SAS",1
"Data Scientist - Fraud Analytics","Scala",0
"Data Scientist - Fraud Analytics","Spark",1
"Data Scientist - Fraud Analytics","SPSS",0
"Data Scientist - Fraud Analytics","SQL",1
"Data Scientist - Fraud Analytics","Stata",0
"Data Scientist - Fraud Analytics","Tableau",1
"Data Scientist - Fraud and Financial Crime - APAC","C",0
"Data Scientist - Fraud and Financial Crime - APAC","Clojure",0
"Data Scientist - Fraud and Financial Crime - APAC","D3",0
"Data Scientist - Fraud and Financial Crime - APAC","F.",0
"Data Scientist - Fraud and Financial Crime - APAC","Fortran",0
"Data Scientist - Fraud and Financial Crime - APAC","Golang",0
"Data Scientist - Fraud and Financial Crime - APAC","Hadoop",0
"Data Scientist - Fraud and Financial Crime - APAC","Haskell",0
"Data Scientist - Fraud and Financial Crime - APAC","Java",0
"Data Scientist - Fraud and Financial Crime - APAC","Javascript",0
"Data Scientist - Fraud and Financial Crime - APAC","Julia",0
"Data Scientist - Fraud and Financial Crime - APAC","Knime",0
"Data Scientist - Fraud and Financial Crime - APAC","Lisp",0
"Data Scientist - Fraud and Financial Crime - APAC","Matlab",1
"Data Scientist - Fraud and Financial Crime - APAC","Minitab",0
"Data Scientist - Fraud and Financial Crime - APAC","Python",1
"Data Scientist - Fraud and Financial Crime - APAC","R",1
"Data Scientist - Fraud and Financial Crime - APAC","Ruby",0
"Data Scientist - Fraud and Financial Crime - APAC","SAS",1
"Data Scientist - Fraud and Financial Crime - APAC","Scala",0
"Data Scientist - Fraud and Financial Crime - APAC","Spark",0
"Data Scientist - Fraud and Financial Crime - APAC","SPSS",0
"Data Scientist - Fraud and Financial Crime - APAC","SQL",1
"Data Scientist - Fraud and Financial Crime - APAC","Stata",0
"Data Scientist - Fraud and Financial Crime - APAC","Tableau",1
"Data Scientist - Funds Management","C",0
"Data Scientist - Funds Management","Clojure",0
"Data Scientist - Funds Management","D3",0
"Data Scientist - Funds Management","F.",0
"Data Scientist - Funds Management","Fortran",0
"Data Scientist - Funds Management","Golang",0
"Data Scientist - Funds Management","Hadoop",0
"Data Scientist - Funds Management","Haskell",0
"Data Scientist - Funds Management","Java",0
"Data Scientist - Funds Management","Javascript",0
"Data Scientist - Funds Management","Julia",0
"Data Scientist - Funds Management","Knime",0
"Data Scientist - Funds Management","Lisp",0
"Data Scientist - Funds Management","Matlab",0
"Data Scientist - Funds Management","Minitab",0
"Data Scientist - Funds Management","Python",1
"Data Scientist - Funds Management","R",1
"Data Scientist - Funds Management","Ruby",0
"Data Scientist - Funds Management","SAS",0
"Data Scientist - Funds Management","Scala",0
"Data Scientist - Funds Management","Spark",0
"Data Scientist - Funds Management","SPSS",0
"Data Scientist - Funds Management","SQL",1
"Data Scientist - Funds Management","Stata",0
"Data Scientist - Funds Management","Tableau",0
"Data Scientist - GCP/AWS","C",0
"Data Scientist - GCP/AWS","Clojure",0
"Data Scientist - GCP/AWS","D3",0
"Data Scientist - GCP/AWS","F.",0
"Data Scientist - GCP/AWS","Fortran",0
"Data Scientist - GCP/AWS","Golang",0
"Data Scientist - GCP/AWS","Hadoop",0
"Data Scientist - GCP/AWS","Haskell",0
"Data Scientist - GCP/AWS","Java",0
"Data Scientist - GCP/AWS","Javascript",0
"Data Scientist - GCP/AWS","Julia",0
"Data Scientist - GCP/AWS","Knime",0
"Data Scientist - GCP/AWS","Lisp",0
"Data Scientist - GCP/AWS","Matlab",0
"Data Scientist - GCP/AWS","Minitab",0
"Data Scientist - GCP/AWS","Python",1
"Data Scientist - GCP/AWS","R",1
"Data Scientist - GCP/AWS","Ruby",0
"Data Scientist - GCP/AWS","SAS",0
"Data Scientist - GCP/AWS","Scala",1
"Data Scientist - GCP/AWS","Spark",1
"Data Scientist - GCP/AWS","SPSS",0
"Data Scientist - GCP/AWS","SQL",0
"Data Scientist - GCP/AWS","Stata",0
"Data Scientist - GCP/AWS","Tableau",0
"Data Scientist - Geoscience","C",0
"Data Scientist - Geoscience","Clojure",0
"Data Scientist - Geoscience","D3",0
"Data Scientist - Geoscience","F.",0
"Data Scientist - Geoscience","Fortran",0
"Data Scientist - Geoscience","Golang",0
"Data Scientist - Geoscience","Hadoop",0
"Data Scientist - Geoscience","Haskell",0
"Data Scientist - Geoscience","Java",0
"Data Scientist - Geoscience","Javascript",0
"Data Scientist - Geoscience","Julia",0
"Data Scientist - Geoscience","Knime",0
"Data Scientist - Geoscience","Lisp",0
"Data Scientist - Geoscience","Matlab",0
"Data Scientist - Geoscience","Minitab",0
"Data Scientist - Geoscience","Python",1
"Data Scientist - Geoscience","R",1
"Data Scientist - Geoscience","Ruby",0
"Data Scientist - Geoscience","SAS",0
"Data Scientist - Geoscience","Scala",0
"Data Scientist - Geoscience","Spark",0
"Data Scientist - Geoscience","SPSS",0
"Data Scientist - Geoscience","SQL",1
"Data Scientist - Geoscience","Stata",0
"Data Scientist - Geoscience","Tableau",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","C",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Clojure",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","D3",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","F.",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Fortran",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Golang",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Hadoop",1
"Data Scientist - Global Company - Solve Futuristic Business Problems","Haskell",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Java",1
"Data Scientist - Global Company - Solve Futuristic Business Problems","Javascript",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Julia",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Knime",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Lisp",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Matlab",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Minitab",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Python",1
"Data Scientist - Global Company - Solve Futuristic Business Problems","R",1
"Data Scientist - Global Company - Solve Futuristic Business Problems","Ruby",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","SAS",1
"Data Scientist - Global Company - Solve Futuristic Business Problems","Scala",1
"Data Scientist - Global Company - Solve Futuristic Business Problems","Spark",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","SPSS",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","SQL",1
"Data Scientist - Global Company - Solve Futuristic Business Problems","Stata",0
"Data Scientist - Global Company - Solve Futuristic Business Problems","Tableau",1
"Data Scientist - Global Finance Company ","C",0
"Data Scientist - Global Finance Company ","Clojure",0
"Data Scientist - Global Finance Company ","D3",0
"Data Scientist - Global Finance Company ","F.",0
"Data Scientist - Global Finance Company ","Fortran",0
"Data Scientist - Global Finance Company ","Golang",0
"Data Scientist - Global Finance Company ","Hadoop",0
"Data Scientist - Global Finance Company ","Haskell",0
"Data Scientist - Global Finance Company ","Java",0
"Data Scientist - Global Finance Company ","Javascript",0
"Data Scientist - Global Finance Company ","Julia",0
"Data Scientist - Global Finance Company ","Knime",0
"Data Scientist - Global Finance Company ","Lisp",0
"Data Scientist - Global Finance Company ","Matlab",0
"Data Scientist - Global Finance Company ","Minitab",0
"Data Scientist - Global Finance Company ","Python",1
"Data Scientist - Global Finance Company ","R",0
"Data Scientist - Global Finance Company ","Ruby",0
"Data Scientist - Global Finance Company ","SAS",0
"Data Scientist - Global Finance Company ","Scala",0
"Data Scientist - Global Finance Company ","Spark",0
"Data Scientist - Global Finance Company ","SPSS",0
"Data Scientist - Global Finance Company ","SQL",1
"Data Scientist - Global Finance Company ","Stata",0
"Data Scientist - Global Finance Company ","Tableau",0
"Data Scientist - Global Insurance Company ","C",0
"Data Scientist - Global Insurance Company ","Clojure",0
"Data Scientist - Global Insurance Company ","D3",0
"Data Scientist - Global Insurance Company ","F.",0
"Data Scientist - Global Insurance Company ","Fortran",0
"Data Scientist - Global Insurance Company ","Golang",0
"Data Scientist - Global Insurance Company ","Hadoop",0
"Data Scientist - Global Insurance Company ","Haskell",0
"Data Scientist - Global Insurance Company ","Java",0
"Data Scientist - Global Insurance Company ","Javascript",0
"Data Scientist - Global Insurance Company ","Julia",0
"Data Scientist - Global Insurance Company ","Knime",0
"Data Scientist - Global Insurance Company ","Lisp",0
"Data Scientist - Global Insurance Company ","Matlab",2
"Data Scientist - Global Insurance Company ","Minitab",0
"Data Scientist - Global Insurance Company ","Python",3
"Data Scientist - Global Insurance Company ","R",0
"Data Scientist - Global Insurance Company ","Ruby",0
"Data Scientist - Global Insurance Company ","SAS",2
"Data Scientist - Global Insurance Company ","Scala",0
"Data Scientist - Global Insurance Company ","Spark",0
"Data Scientist - Global Insurance Company ","SPSS",0
"Data Scientist - Global Insurance Company ","SQL",3
"Data Scientist - Global Insurance Company ","Stata",0
"Data Scientist - Global Insurance Company ","Tableau",2
"Data Scientist - Graduate Program 2022","C",0
"Data Scientist - Graduate Program 2022","Clojure",0
"Data Scientist - Graduate Program 2022","D3",0
"Data Scientist - Graduate Program 2022","F.",0
"Data Scientist - Graduate Program 2022","Fortran",0
"Data Scientist - Graduate Program 2022","Golang",0
"Data Scientist - Graduate Program 2022","Hadoop",0
"Data Scientist - Graduate Program 2022","Haskell",0
"Data Scientist - Graduate Program 2022","Java",0
"Data Scientist - Graduate Program 2022","Javascript",0
"Data Scientist - Graduate Program 2022","Julia",0
"Data Scientist - Graduate Program 2022","Knime",0
"Data Scientist - Graduate Program 2022","Lisp",0
"Data Scientist - Graduate Program 2022","Matlab",1
"Data Scientist - Graduate Program 2022","Minitab",0
"Data Scientist - Graduate Program 2022","Python",1
"Data Scientist - Graduate Program 2022","R",0
"Data Scientist - Graduate Program 2022","Ruby",0
"Data Scientist - Graduate Program 2022","SAS",1
"Data Scientist - Graduate Program 2022","Scala",0
"Data Scientist - Graduate Program 2022","Spark",0
"Data Scientist - Graduate Program 2022","SPSS",0
"Data Scientist - Graduate Program 2022","SQL",1
"Data Scientist - Graduate Program 2022","Stata",0
"Data Scientist - Graduate Program 2022","Tableau",1
"Data Scientist - Greenfield","C",0
"Data Scientist - Greenfield","Clojure",0
"Data Scientist - Greenfield","D3",0
"Data Scientist - Greenfield","F.",0
"Data Scientist - Greenfield","Fortran",0
"Data Scientist - Greenfield","Golang",0
"Data Scientist - Greenfield","Hadoop",0
"Data Scientist - Greenfield","Haskell",0
"Data Scientist - Greenfield","Java",0
"Data Scientist - Greenfield","Javascript",0
"Data Scientist - Greenfield","Julia",0
"Data Scientist - Greenfield","Knime",0
"Data Scientist - Greenfield","Lisp",0
"Data Scientist - Greenfield","Matlab",0
"Data Scientist - Greenfield","Minitab",0
"Data Scientist - Greenfield","Python",4
"Data Scientist - Greenfield","R",4
"Data Scientist - Greenfield","Ruby",0
"Data Scientist - Greenfield","SAS",0
"Data Scientist - Greenfield","Scala",4
"Data Scientist - Greenfield","Spark",0
"Data Scientist - Greenfield","SPSS",0
"Data Scientist - Greenfield","SQL",4
"Data Scientist - Greenfield","Stata",0
"Data Scientist - Greenfield","Tableau",4
"Data Scientist - Health Insurance","C",0
"Data Scientist - Health Insurance","Clojure",0
"Data Scientist - Health Insurance","D3",0
"Data Scientist - Health Insurance","F.",0
"Data Scientist - Health Insurance","Fortran",0
"Data Scientist - Health Insurance","Golang",0
"Data Scientist - Health Insurance","Hadoop",0
"Data Scientist - Health Insurance","Haskell",0
"Data Scientist - Health Insurance","Java",0
"Data Scientist - Health Insurance","Javascript",0
"Data Scientist - Health Insurance","Julia",0
"Data Scientist - Health Insurance","Knime",0
"Data Scientist - Health Insurance","Lisp",0
"Data Scientist - Health Insurance","Matlab",1
"Data Scientist - Health Insurance","Minitab",0
"Data Scientist - Health Insurance","Python",1
"Data Scientist - Health Insurance","R",1
"Data Scientist - Health Insurance","Ruby",0
"Data Scientist - Health Insurance","SAS",1
"Data Scientist - Health Insurance","Scala",0
"Data Scientist - Health Insurance","Spark",0
"Data Scientist - Health Insurance","SPSS",0
"Data Scientist - Health Insurance","SQL",1
"Data Scientist - Health Insurance","Stata",0
"Data Scientist - Health Insurance","Tableau",1
"Data Scientist - Health System Insights","C",0
"Data Scientist - Health System Insights","Clojure",0
"Data Scientist - Health System Insights","D3",0
"Data Scientist - Health System Insights","F.",0
"Data Scientist - Health System Insights","Fortran",0
"Data Scientist - Health System Insights","Golang",0
"Data Scientist - Health System Insights","Hadoop",0
"Data Scientist - Health System Insights","Haskell",0
"Data Scientist - Health System Insights","Java",0
"Data Scientist - Health System Insights","Javascript",0
"Data Scientist - Health System Insights","Julia",0
"Data Scientist - Health System Insights","Knime",0
"Data Scientist - Health System Insights","Lisp",0
"Data Scientist - Health System Insights","Matlab",0
"Data Scientist - Health System Insights","Minitab",0
"Data Scientist - Health System Insights","Python",2
"Data Scientist - Health System Insights","R",2
"Data Scientist - Health System Insights","Ruby",0
"Data Scientist - Health System Insights","SAS",0
"Data Scientist - Health System Insights","Scala",0
"Data Scientist - Health System Insights","Spark",0
"Data Scientist - Health System Insights","SPSS",0
"Data Scientist - Health System Insights","SQL",0
"Data Scientist - Health System Insights","Stata",0
"Data Scientist - Health System Insights","Tableau",0
"Data Scientist - Higher Education","C",0
"Data Scientist - Higher Education","Clojure",0
"Data Scientist - Higher Education","D3",0
"Data Scientist - Higher Education","F.",0
"Data Scientist - Higher Education","Fortran",0
"Data Scientist - Higher Education","Golang",0
"Data Scientist - Higher Education","Hadoop",0
"Data Scientist - Higher Education","Haskell",0
"Data Scientist - Higher Education","Java",0
"Data Scientist - Higher Education","Javascript",0
"Data Scientist - Higher Education","Julia",0
"Data Scientist - Higher Education","Knime",0
"Data Scientist - Higher Education","Lisp",0
"Data Scientist - Higher Education","Matlab",0
"Data Scientist - Higher Education","Minitab",0
"Data Scientist - Higher Education","Python",0
"Data Scientist - Higher Education","R",1
"Data Scientist - Higher Education","Ruby",0
"Data Scientist - Higher Education","SAS",0
"Data Scientist - Higher Education","Scala",0
"Data Scientist - Higher Education","Spark",0
"Data Scientist - Higher Education","SPSS",0
"Data Scientist - Higher Education","SQL",1
"Data Scientist - Higher Education","Stata",0
"Data Scientist - Higher Education","Tableau",0
"Data Scientist - HITL","C",0
"Data Scientist - HITL","Clojure",0
"Data Scientist - HITL","D3",0
"Data Scientist - HITL","F.",0
"Data Scientist - HITL","Fortran",0
"Data Scientist - HITL","Golang",0
"Data Scientist - HITL","Hadoop",0
"Data Scientist - HITL","Haskell",0
"Data Scientist - HITL","Java",0
"Data Scientist - HITL","Javascript",0
"Data Scientist - HITL","Julia",0
"Data Scientist - HITL","Knime",0
"Data Scientist - HITL","Lisp",0
"Data Scientist - HITL","Matlab",1
"Data Scientist - HITL","Minitab",0
"Data Scientist - HITL","Python",1
"Data Scientist - HITL","R",1
"Data Scientist - HITL","Ruby",0
"Data Scientist - HITL","SAS",1
"Data Scientist - HITL","Scala",0
"Data Scientist - HITL","Spark",0
"Data Scientist - HITL","SPSS",0
"Data Scientist - HITL","SQL",1
"Data Scientist - HITL","Stata",0
"Data Scientist - HITL","Tableau",1
"Data Scientist - HPC Specialist","C",6
"Data Scientist - HPC Specialist","Clojure",0
"Data Scientist - HPC Specialist","D3",0
"Data Scientist - HPC Specialist","F.",0
"Data Scientist - HPC Specialist","Fortran",6
"Data Scientist - HPC Specialist","Golang",0
"Data Scientist - HPC Specialist","Hadoop",0
"Data Scientist - HPC Specialist","Haskell",0
"Data Scientist - HPC Specialist","Java",0
"Data Scientist - HPC Specialist","Javascript",0
"Data Scientist - HPC Specialist","Julia",0
"Data Scientist - HPC Specialist","Knime",0
"Data Scientist - HPC Specialist","Lisp",0
"Data Scientist - HPC Specialist","Matlab",0
"Data Scientist - HPC Specialist","Minitab",0
"Data Scientist - HPC Specialist","Python",6
"Data Scientist - HPC Specialist","R",0
"Data Scientist - HPC Specialist","Ruby",0
"Data Scientist - HPC Specialist","SAS",0
"Data Scientist - HPC Specialist","Scala",0
"Data Scientist - HPC Specialist","Spark",0
"Data Scientist - HPC Specialist","SPSS",0
"Data Scientist - HPC Specialist","SQL",0
"Data Scientist - HPC Specialist","Stata",0
"Data Scientist - HPC Specialist","Tableau",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","C",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Clojure",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","D3",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","F.",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Fortran",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Golang",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Hadoop",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Haskell",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Java",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Javascript",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Julia",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Knime",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Lisp",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Matlab",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Minitab",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Python",1
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","R",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Ruby",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","SAS",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Scala",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Spark",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","SPSS",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","SQL",1
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Stata",0
"Data Scientist - Immediate Start 3 Month Contract! Global Brand!","Tableau",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","C",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Clojure",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","D3",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","F.",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Fortran",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Golang",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Hadoop",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Haskell",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Java",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Javascript",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Julia",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Knime",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Lisp",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Matlab",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Minitab",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Python",1
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","R",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Ruby",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","SAS",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Scala",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Spark",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","SPSS",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","SQL",1
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Stata",0
"Data Scientist - Immediate Start 6 Month Contract! Global Tech Software Giant!","Tableau",0
"Data Scientist - Immediate Start!","C",1
"Data Scientist - Immediate Start!","Clojure",0
"Data Scientist - Immediate Start!","D3",0
"Data Scientist - Immediate Start!","F.",0
"Data Scientist - Immediate Start!","Fortran",0
"Data Scientist - Immediate Start!","Golang",0
"Data Scientist - Immediate Start!","Hadoop",0
"Data Scientist - Immediate Start!","Haskell",0
"Data Scientist - Immediate Start!","Java",0
"Data Scientist - Immediate Start!","Javascript",0
"Data Scientist - Immediate Start!","Julia",0
"Data Scientist - Immediate Start!","Knime",0
"Data Scientist - Immediate Start!","Lisp",0
"Data Scientist - Immediate Start!","Matlab",0
"Data Scientist - Immediate Start!","Minitab",0
"Data Scientist - Immediate Start!","Python",1
"Data Scientist - Immediate Start!","R",1
"Data Scientist - Immediate Start!","Ruby",0
"Data Scientist - Immediate Start!","SAS",0
"Data Scientist - Immediate Start!","Scala",0
"Data Scientist - Immediate Start!","Spark",0
"Data Scientist - Immediate Start!","SPSS",0
"Data Scientist - Immediate Start!","SQL",0
"Data Scientist - Immediate Start!","Stata",0
"Data Scientist - Immediate Start!","Tableau",1
"Data Scientist - Immediately Available","C",0
"Data Scientist - Immediately Available","Clojure",0
"Data Scientist - Immediately Available","D3",0
"Data Scientist - Immediately Available","F.",0
"Data Scientist - Immediately Available","Fortran",0
"Data Scientist - Immediately Available","Golang",0
"Data Scientist - Immediately Available","Hadoop",0
"Data Scientist - Immediately Available","Haskell",0
"Data Scientist - Immediately Available","Java",0
"Data Scientist - Immediately Available","Javascript",0
"Data Scientist - Immediately Available","Julia",0
"Data Scientist - Immediately Available","Knime",0
